user_id,abstract_words,count,ranking
2af882891a55cf5b636de902705fb599,simulation,5,6
2af882891a55cf5b636de902705fb599,insertion,5,7
2af882891a55cf5b636de902705fb599,palpation,5,8
2af882891a55cf5b636de902705fb599,data,5,9
2af882891a55cf5b636de902705fb599,force,5,10
2b1a7811f4b883b7f5b4b3014b5c1a48,stress,6,1
2b1a7811f4b883b7f5b4b3014b5c1a48,silicon,5,2
2b1a7811f4b883b7f5b4b3014b5c1a48,mm,3,3
2b1a7811f4b883b7f5b4b3014b5c1a48,membranes,3,4
2b1a7811f4b883b7f5b4b3014b5c1a48,nitride,3,5
2b1a7811f4b883b7f5b4b3014b5c1a48,deposited,2,6
2b1a7811f4b883b7f5b4b3014b5c1a48,dependence,2,7
2b1a7811f4b883b7f5b4b3014b5c1a48,microscopically,2,8
2b1a7811f4b883b7f5b4b3014b5c1a48,dioxide,2,9
2b1a7811f4b883b7f5b4b3014b5c1a48,technology,2,10
2b1ae58b6398f7680c89f46633659e47,information,11,1
2b1ae58b6398f7680c89f46633659e47,literacy,8,2
2b1ae58b6398f7680c89f46633659e47,evidence,4,3
2b1ae58b6398f7680c89f46633659e47,medicine,4,4
2b1ae58b6398f7680c89f46633659e47,based,4,5
2b1ae58b6398f7680c89f46633659e47,academic,3,6
2b1ae58b6398f7680c89f46633659e47,literature,3,7
2b1ae58b6398f7680c89f46633659e47,library,3,8
2b1ae58b6398f7680c89f46633659e47,excellent,2,9
2b1ae58b6398f7680c89f46633659e47,provision,2,10
2b1f6e21a263027120a39040efd05c86,protein,325,1
2b1f6e21a263027120a39040efd05c86,data,198,2
2b1f6e21a263027120a39040efd05c86,interactions,178,3
2b1f6e21a263027120a39040efd05c86,network,149,4
2b1f6e21a263027120a39040efd05c86,proteins,144,5
2b1f6e21a263027120a39040efd05c86,networks,125,6
2b1f6e21a263027120a39040efd05c86,sequence,105,7
2b1f6e21a263027120a39040efd05c86,method,104,8
2b1f6e21a263027120a39040efd05c86,gene,104,9
2b1f6e21a263027120a39040efd05c86,residues,104,10
2b3d8615ea1ff2c718da36ad3b303b30,refugee,65,1
2b3d8615ea1ff2c718da36ad3b303b30,paper,19,2
2b3d8615ea1ff2c718da36ad3b303b30,refugees,15,3
2b3d8615ea1ff2c718da36ad3b303b30,policy,15,4
2b3d8615ea1ff2c718da36ad3b303b30,research,13,5
2b3d8615ea1ff2c718da36ad3b303b30,law,10,6
2b3d8615ea1ff2c718da36ad3b303b30,human,10,7
2b3d8615ea1ff2c718da36ad3b303b30,institutional,10,8
2b3d8615ea1ff2c718da36ad3b303b30,rights,9,9
2b3d8615ea1ff2c718da36ad3b303b30,social,8,10
2b89ac2478cf2948e28671e19447699a,kinesin,154,1
2b89ac2478cf2948e28671e19447699a,head,94,2
2b89ac2478cf2948e28671e19447699a,atp,83,3
2b89ac2478cf2948e28671e19447699a,neck,62,4
2b89ac2478cf2948e28671e19447699a,motor,52,5
2b89ac2478cf2948e28671e19447699a,linker,46,6
2b89ac2478cf2948e28671e19447699a,microtubule,45,7
2b89ac2478cf2948e28671e19447699a,step,42,8
2b89ac2478cf2948e28671e19447699a,nm,41,9
2b89ac2478cf2948e28671e19447699a,tension,39,10
2bcaa1d827d6da8e84215dcf458b45bf,atoms,10,1
2bcaa1d827d6da8e84215dcf458b45bf,state,9,2
2bcaa1d827d6da8e84215dcf458b45bf,cooling,7,3
2bcaa1d827d6da8e84215dcf458b45bf,raman,7,4
2bcaa1d827d6da8e84215dcf458b45bf,ground,6,5
2bcaa1d827d6da8e84215dcf458b45bf,laser,6,6
2bcaa1d827d6da8e84215dcf458b45bf,vibrational,6,7
2bcaa1d827d6da8e84215dcf458b45bf,optical,5,8
2bcaa1d827d6da8e84215dcf458b45bf,motion,5,9
2bcaa1d827d6da8e84215dcf458b45bf,sideband,5,10
2bccd18a2a76596fd7d75b3f896a35c3,pcbm,91,1
2bccd18a2a76596fd7d75b3f896a35c3,phase,47,2
2bccd18a2a76596fd7d75b3f896a35c3,efficiency,40,3
2bccd18a2a76596fd7d75b3f896a35c3,polymer,36,4
2bccd18a2a76596fd7d75b3f896a35c3,solar,36,5
2bccd18a2a76596fd7d75b3f896a35c3,cells,35,6
2bccd18a2a76596fd7d75b3f896a35c3,blends,30,7
2bccd18a2a76596fd7d75b3f896a35c3,annealing,30,8
2bccd18a2a76596fd7d75b3f896a35c3,poly,29,9
2bccd18a2a76596fd7d75b3f896a35c3,bulk,24,10
2bd278152a0fa18d6d914504336b524f,parking,16,1
2bd278152a0fa18d6d914504336b524f,electric,9,2
2bd278152a0fa18d6d914504336b524f,design,7,3
2bd278152a0fa18d6d914504336b524f,car,7,4
2bd278152a0fa18d6d914504336b524f,time,6,5
2bd278152a0fa18d6d914504336b524f,program,5,6
2bd278152a0fa18d6d914504336b524f,study,5,7
2bd278152a0fa18d6d914504336b524f,energy,5,8
2bd278152a0fa18d6d914504336b524f,vehicles,5,9
2bd278152a0fa18d6d914504336b524f,impact,5,10
2bdb0f34984aa4787d5e920643880c31,semantic,16,1
2bdb0f34984aa4787d5e920643880c31,data,9,2
2bdb0f34984aa4787d5e920643880c31,repositories,8,3
2bdb0f34984aa4787d5e920643880c31,web,8,4
2bdb0f34984aa4787d5e920643880c31,information,4,5
2bdb0f34984aa4787d5e920643880c31,engines,4,6
2bdb0f34984aa4787d5e920643880c31,presented,4,7
2bdb0f34984aa4787d5e920643880c31,management,4,8
2bdb0f34984aa4787d5e920643880c31,model,3,9
2bdb0f34984aa4787d5e920643880c31,email,3,10
2bfc4675ee62e1f49175f8da8c1a5c88,epigenetic,45,1
2bfc4675ee62e1f49175f8da8c1a5c88,methylation,41,2
2bfc4675ee62e1f49175f8da8c1a5c88,dna,37,3
2bfc4675ee62e1f49175f8da8c1a5c88,gene,24,4
2bfc4675ee62e1f49175f8da8c1a5c88,expression,24,5
2bfc4675ee62e1f49175f8da8c1a5c88,environmental,19,6
2bfc4675ee62e1f49175f8da8c1a5c88,early,18,7
2bfc4675ee62e1f49175f8da8c1a5c88,stress,16,8
2bfc4675ee62e1f49175f8da8c1a5c88,bisulfite,13,9
2bfc4675ee62e1f49175f8da8c1a5c88,cytosine,13,10
2c096bf451c1083e0fed14f3e8257ee6,health,15,1
2c096bf451c1083e0fed14f3e8257ee6,mdd,13,2
2c096bf451c1083e0fed14f3e8257ee6,attachment,10,3
2c096bf451c1083e0fed14f3e8257ee6,disease,10,4
2c096bf451c1083e0fed14f3e8257ee6,case,9,5
2c096bf451c1083e0fed14f3e8257ee6,countries,9,6
2c096bf451c1083e0fed14f3e8257ee6,treatment,9,7
2c096bf451c1083e0fed14f3e8257ee6,million,8,8
2c096bf451c1083e0fed14f3e8257ee6,studies,8,9
2c096bf451c1083e0fed14f3e8257ee6,based,8,10
2c09d0bf8f0fe9c3b2e066bf0b586bc4,genetic,14,1
2c09d0bf8f0fe9c3b2e066bf0b586bc4,genomic,11,2
2c09d0bf8f0fe9c3b2e066bf0b586bc4,dna,10,3
2c09d0bf8f0fe9c3b2e066bf0b586bc4,individual,10,4
2c09d0bf8f0fe9c3b2e066bf0b586bc4,data,10,5
2c09d0bf8f0fe9c3b2e066bf0b586bc4,diapause,10,6
2c09d0bf8f0fe9c3b2e066bf0b586bc4,research,9,7
2c09d0bf8f0fe9c3b2e066bf0b586bc4,individuals,8,8
2c09d0bf8f0fe9c3b2e066bf0b586bc4,variation,8,9
2c09d0bf8f0fe9c3b2e066bf0b586bc4,studies,7,10
2c15fe00c804b8224979f76168c62d53,graphics,5,1
2c15fe00c804b8224979f76168c62d53,computational,4,2
2c15fe00c804b8224979f76168c62d53,processor,2,3
2c15fe00c804b8224979f76168c62d53,gpus,2,4
2c15fe00c804b8224979f76168c62d53,modern,2,5
2c15fe00c804b8224979f76168c62d53,hardware,2,6
2c15fe00c804b8224979f76168c62d53,computation,2,7
2c15fe00c804b8224979f76168c62d53,purpose,2,8
2c15fe00c804b8224979f76168c62d53,cpus,2,9
2c15fe00c804b8224979f76168c62d53,general,2,10
2c24643e4619867fba9f29db2a2f39b0,dna,5,1
2c24643e4619867fba9f29db2a2f39b0,chromatin,3,2
2c24643e4619867fba9f29db2a2f39b0,membrane,3,3
2c24643e4619867fba9f29db2a2f39b0,protein,3,4
2c24643e4619867fba9f29db2a2f39b0,histone,3,5
2c24643e4619867fba9f29db2a2f39b0,repair,2,6
2c24643e4619867fba9f29db2a2f39b0,integrin,2,7
2c24643e4619867fba9f29db2a2f39b0,life,2,8
2c24643e4619867fba9f29db2a2f39b0,mediated,2,9
2c24643e4619867fba9f29db2a2f39b0,human,2,10
2c2a8d41c55b175986629b27057b6980,pet,53,1
2c2a8d41c55b175986629b27057b6980,ct,26,2
2c2a8d41c55b175986629b27057b6980,imaging,17,3
2c2a8d41c55b175986629b27057b6980,systems,14,4
2c2a8d41c55b175986629b27057b6980,treatment,14,5
2c2a8d41c55b175986629b27057b6980,clinical,14,6
2c2a8d41c55b175986629b27057b6980,planning,11,7
2c2a8d41c55b175986629b27057b6980,radiation,11,8
2c2a8d41c55b175986629b27057b6980,dose,11,9
2c2a8d41c55b175986629b27057b6980,digital,10,10
2c3713bde10e27632a49d137e82959c5,dyslexia,154,1
2c3713bde10e27632a49d137e82959c5,reading,153,2
2c3713bde10e27632a49d137e82959c5,technology,144,3
2c3713bde10e27632a49d137e82959c5,children,129,4
2c3713bde10e27632a49d137e82959c5,digital,113,5
2c3713bde10e27632a49d137e82959c5,dyslexic,95,6
2c3713bde10e27632a49d137e82959c5,phonological,93,7
2c3713bde10e27632a49d137e82959c5,study,87,8
2c3713bde10e27632a49d137e82959c5,assistive,84,9
2c3713bde10e27632a49d137e82959c5,divide,76,10
2c3bb5a4373b879978f7175ae2558efc,data,83,1
2c3bb5a4373b879978f7175ae2558efc,clinical,52,2
2c3bb5a4373b879978f7175ae2558efc,trials,43,3
2c3bb5a4373b879978f7175ae2558efc,time,37,4
2c3bb5a4373b879978f7175ae2558efc,recruitment,33,5
2c3bb5a4373b879978f7175ae2558efc,patient,31,6
2c3bb5a4373b879978f7175ae2558efc,study,30,7
2c3bb5a4373b879978f7175ae2558efc,trial,30,8
2c3bb5a4373b879978f7175ae2558efc,information,25,9
2c3bb5a4373b879978f7175ae2558efc,research,25,10
2c4347fbc44273740654a19aa204979d,voting,29,1
2c4347fbc44273740654a19aa204979d,systems,15,2
2c4347fbc44273740654a19aa204979d,electronic,14,3
2c4347fbc44273740654a19aa204979d,secure,12,4
2c4347fbc44273740654a19aa204979d,security,10,5
2c4347fbc44273740654a19aa204979d,election,8,6
2c4347fbc44273740654a19aa204979d,machines,7,7
2c4347fbc44273740654a19aa204979d,technologies,7,8
2c4347fbc44273740654a19aa204979d,democracy,7,9
2c4347fbc44273740654a19aa204979d,book,6,10
2c5989872556540e223232e96ca0550b,bookmarking,30,1
2c5989872556540e223232e96ca0550b,social,28,2
2c5989872556540e223232e96ca0550b,data,14,3
2c5989872556540e223232e96ca0550b,search,13,4
2c5989872556540e223232e96ca0550b,web,13,5
2c5989872556540e223232e96ca0550b,user,10,6
2c5989872556540e223232e96ca0550b,systems,9,7
2c5989872556540e223232e96ca0550b,usage,8,8
2c5989872556540e223232e96ca0550b,based,8,9
2c5989872556540e223232e96ca0550b,tags,7,10
2c795d70092f044d2e69e880eb13162c,chemical,5,1
2c795d70092f044d2e69e880eb13162c,research,4,2
2c795d70092f044d2e69e880eb13162c,methods,3,3
2c795d70092f044d2e69e880eb13162c,exercises,2,4
2c795d70092f044d2e69e880eb13162c,practical,2,5
2c795d70092f044d2e69e880eb13162c,students,2,6
2c795d70092f044d2e69e880eb13162c,sustainable,2,7
2c795d70092f044d2e69e880eb13162c,design,2,8
2c795d70092f044d2e69e880eb13162c,chemistry,2,9
2c795d70092f044d2e69e880eb13162c,composed,1,10
2c975e537bcef13fc458d92698da729f,tumour,14,1
2c975e537bcef13fc458d92698da729f,model,9,2
2c975e537bcef13fc458d92698da729f,cbf,8,3
2c975e537bcef13fc458d92698da729f,models,7,4
2c975e537bcef13fc458d92698da729f,units,7,5
2c975e537bcef13fc458d92698da729f,data,7,6
2c975e537bcef13fc458d92698da729f,hypoxia,6,7
2c975e537bcef13fc458d92698da729f,demonstrate,6,8
2c975e537bcef13fc458d92698da729f,developed,6,9
2c975e537bcef13fc458d92698da729f,asl,6,10
2ca86791b3bc1c7dc02f84336b8d381d,networks,46,1
2ca86791b3bc1c7dc02f84336b8d381d,network,43,2
2ca86791b3bc1c7dc02f84336b8d381d,routing,30,3
2ca86791b3bc1c7dc02f84336b8d381d,hoc,29,4
2ca86791b3bc1c7dc02f84336b8d381d,ad,29,5
2ca86791b3bc1c7dc02f84336b8d381d,mobile,19,6
2ca86791b3bc1c7dc02f84336b8d381d,mobility,18,7
2ca86791b3bc1c7dc02f84336b8d381d,simulation,18,8
2ca86791b3bc1c7dc02f84336b8d381d,protocol,17,9
2ca86791b3bc1c7dc02f84336b8d381d,paper,17,10
2cbc596d1be73a0e54b444d3661c3857,kegg,25,1
2cbc596d1be73a0e54b444d3661c3857,structures,14,2
2cbc596d1be73a0e54b444d3661c3857,database,13,3
2cbc596d1be73a0e54b444d3661c3857,prediction,12,4
2cbc596d1be73a0e54b444d3661c3857,chemical,12,5
2cbc596d1be73a0e54b444d3661c3857,genome,11,6
2cbc596d1be73a0e54b444d3661c3857,information,11,7
2cbc596d1be73a0e54b444d3661c3857,genes,10,8
2cbc596d1be73a0e54b444d3661c3857,molecular,10,9
2cbc596d1be73a0e54b444d3661c3857,molecules,10,10
2d01804d0e3faa0c9c92169f30430711,patient,9,1
2d01804d0e3faa0c9c92169f30430711,patients,5,2
2d01804d0e3faa0c9c92169f30430711,centredness,4,3
2d01804d0e3faa0c9c92169f30430711,promotion,4,4
2d01804d0e3faa0c9c92169f30430711,health,4,5
2d01804d0e3faa0c9c92169f30430711,preferences,4,6
2d01804d0e3faa0c9c92169f30430711,prescription,4,7
2d01804d0e3faa0c9c92169f30430711,partnership,4,8
2d01804d0e3faa0c9c92169f30430711,communication,4,9
2d01804d0e3faa0c9c92169f30430711,unwell,3,10
2d2dfe6afcf65d30cbc8ed08d55d1373,automation,42,1
2d2dfe6afcf65d30cbc8ed08d55d1373,human,29,2
2d2dfe6afcf65d30cbc8ed08d55d1373,systems,20,3
2d2dfe6afcf65d30cbc8ed08d55d1373,system,17,4
2d2dfe6afcf65d30cbc8ed08d55d1373,design,17,5
2d2dfe6afcf65d30cbc8ed08d55d1373,research,14,6
2d2dfe6afcf65d30cbc8ed08d55d1373,factors,14,7
2d2dfe6afcf65d30cbc8ed08d55d1373,safety,13,8
2d2dfe6afcf65d30cbc8ed08d55d1373,control,13,9
2d2dfe6afcf65d30cbc8ed08d55d1373,resilience,13,10
2d443955e26379c3f5d0d7734ab0b23e,traceability,40,1
2d443955e26379c3f5d0d7734ab0b23e,software,24,2
2d443955e26379c3f5d0d7734ab0b23e,links,15,3
2d443955e26379c3f5d0d7734ab0b23e,approach,14,4
2d443955e26379c3f5d0d7734ab0b23e,artifacts,13,5
2d443955e26379c3f5d0d7734ab0b23e,system,11,6
2d443955e26379c3f5d0d7734ab0b23e,retrieval,10,7
2d443955e26379c3f5d0d7734ab0b23e,development,9,8
2d443955e26379c3f5d0d7734ab0b23e,based,8,9
2d443955e26379c3f5d0d7734ab0b23e,code,8,10
2d4de53dc3507b23f8507e03257676e2,number,21,1
2d4de53dc3507b23f8507e03257676e2,copy,21,2
2d4de53dc3507b23f8507e03257676e2,genes,14,3
2d4de53dc3507b23f8507e03257676e2,disease,14,4
2d4de53dc3507b23f8507e03257676e2,genome,12,5
2d4de53dc3507b23f8507e03257676e2,variation,9,6
2d4de53dc3507b23f8507e03257676e2,human,9,7
2d4de53dc3507b23f8507e03257676e2,cnv,9,8
2d4de53dc3507b23f8507e03257676e2,cnvs,8,9
2d4de53dc3507b23f8507e03257676e2,wide,7,10
2d53ee5f0ddb9c5b57d166a63f871e12,detection,3,1
2d53ee5f0ddb9c5b57d166a63f871e12,scale,2,2
2d53ee5f0ddb9c5b57d166a63f871e12,services,2,3
2d53ee5f0ddb9c5b57d166a63f871e12,failure,2,4
2d53ee5f0ddb9c5b57d166a63f871e12,protocol,2,5
2d53ee5f0ddb9c5b57d166a63f871e12,based,1,6
2d53ee5f0ddb9c5b57d166a63f871e12,resource,1,7
2d53ee5f0ddb9c5b57d166a63f871e12,analyze,1,8
2d53ee5f0ddb9c5b57d166a63f871e12,badly,1,9
2d53ee5f0ddb9c5b57d166a63f871e12,describes,1,10
2d5a8cc9e0c95512377a8e0bda92fc1f,decision,17,1
2d5a8cc9e0c95512377a8e0bda92fc1f,making,10,2
2d5a8cc9e0c95512377a8e0bda92fc1f,anfis,10,3
2d5a8cc9e0c95512377a8e0bda92fc1f,eeg,9,4
2d5a8cc9e0c95512377a8e0bda92fc1f,losses,8,5
2d5a8cc9e0c95512377a8e0bda92fc1f,reward,7,6
2d5a8cc9e0c95512377a8e0bda92fc1f,learning,7,7
2d5a8cc9e0c95512377a8e0bda92fc1f,outcomes,7,8
2d5a8cc9e0c95512377a8e0bda92fc1f,feedback,7,9
2d5a8cc9e0c95512377a8e0bda92fc1f,classification,6,10
2d62a713ad6ec950cde431d4ce8944bb,article,6,1
2d62a713ad6ec950cde431d4ce8944bb,science,6,2
2d62a713ad6ec950cde431d4ce8944bb,medical,6,3
2d62a713ad6ec950cde431d4ce8944bb,images,6,4
2d62a713ad6ec950cde431d4ce8944bb,media,5,5
2d62a713ad6ec950cde431d4ce8944bb,vision,5,6
2d62a713ad6ec950cde431d4ce8944bb,women,4,7
2d62a713ad6ec950cde431d4ce8944bb,feminist,4,8
2d62a713ad6ec950cde431d4ce8944bb,mothers,4,9
2d62a713ad6ec950cde431d4ce8944bb,body,3,10
2d64ab37df41afdfe0dc48208ffe7973,coffea,4,1
2d64ab37df41afdfe0dc48208ffe7973,te,3,2
2d64ab37df41afdfe0dc48208ffe7973,gene,3,3
2d64ab37df41afdfe0dc48208ffe7973,thaliana,2,4
2d64ab37df41afdfe0dc48208ffe7973,arabidopsis,2,5
2d64ab37df41afdfe0dc48208ffe7973,unigenes,2,6
2d64ab37df41afdfe0dc48208ffe7973,fr,2,7
2d64ab37df41afdfe0dc48208ffe7973,elements,2,8
2d64ab37df41afdfe0dc48208ffe7973,proteins,2,9
2d64ab37df41afdfe0dc48208ffe7973,transposable,2,10
2d6f8c12f8878513c8e2e2fc5edd2341,virtual,33,1
2d6f8c12f8878513c8e2e2fc5edd2341,teams,27,2
2d6f8c12f8878513c8e2e2fc5edd2341,team,24,3
2d6f8c12f8878513c8e2e2fc5edd2341,social,22,4
2d6f8c12f8878513c8e2e2fc5edd2341,knowledge,16,5
2d6f8c12f8878513c8e2e2fc5edd2341,research,13,6
2d6f8c12f8878513c8e2e2fc5edd2341,study,11,7
2d6f8c12f8878513c8e2e2fc5edd2341,networks,11,8
2d6f8c12f8878513c8e2e2fc5edd2341,members,10,9
2d6f8c12f8878513c8e2e2fc5edd2341,organizations,10,10
2d7e15c3503059c3ea80343a3959a84c,market,7,1
2d7e15c3503059c3ea80343a3959a84c,luck,4,2
2d7e15c3503059c3ea80343a3959a84c,life,4,3
2d7e15c3503059c3ea80343a3959a84c,book,4,4
2d7e15c3503059c3ea80343a3959a84c,trading,4,5
2d7e15c3503059c3ea80343a3959a84c,business,3,6
2d7e15c3503059c3ea80343a3959a84c,randomness,3,7
2d7e15c3503059c3ea80343a3959a84c,guide,3,8
2d7e15c3503059c3ea80343a3959a84c,portfolio,3,9
2d7e15c3503059c3ea80343a3959a84c,world,3,10
2d8b61d140a0cdeedc784dd5995f2216,mr,17,1
2d8b61d140a0cdeedc784dd5995f2216,imaging,16,2
2d8b61d140a0cdeedc784dd5995f2216,images,15,3
2d8b61d140a0cdeedc784dd5995f2216,nodules,13,4
2d8b61d140a0cdeedc784dd5995f2216,weighted,13,5
2d8b61d140a0cdeedc784dd5995f2216,rectal,12,6
2d8b61d140a0cdeedc784dd5995f2216,high,9,7
2d8b61d140a0cdeedc784dd5995f2216,resolution,8,8
2d8b61d140a0cdeedc784dd5995f2216,digital,8,9
2d8b61d140a0cdeedc784dd5995f2216,small,8,10
2d99f51b4315a56d97da073cdb5a7615,user,13,1
2d99f51b4315a56d97da073cdb5a7615,design,12,2
2d99f51b4315a56d97da073cdb5a7615,mobile,10,3
2d99f51b4315a56d97da073cdb5a7615,ucd,9,4
2d99f51b4315a56d97da073cdb5a7615,research,9,5
2d99f51b4315a56d97da073cdb5a7615,probes,8,6
2d99f51b4315a56d97da073cdb5a7615,methods,8,7
2d99f51b4315a56d97da073cdb5a7615,data,7,8
2d99f51b4315a56d97da073cdb5a7615,study,6,9
2d99f51b4315a56d97da073cdb5a7615,software,6,10
2d9bddaf68342fbb4fb58a4a64ce918e,algorithms,3,1
2d9bddaf68342fbb4fb58a4a64ce918e,interesting,2,2
2d9bddaf68342fbb4fb58a4a64ce918e,science,2,3
2d9bddaf68342fbb4fb58a4a64ce918e,computer,2,4
2d9bddaf68342fbb4fb58a4a64ce918e,set,2,5
2d9bddaf68342fbb4fb58a4a64ce918e,genetic,2,6
2d9bddaf68342fbb4fb58a4a64ce918e,evolutionary,2,7
2d9bddaf68342fbb4fb58a4a64ce918e,research,2,8
2d9bddaf68342fbb4fb58a4a64ce918e,modeling,2,9
2d9bddaf68342fbb4fb58a4a64ce918e,systems,2,10
2db578bae80a1e2e93c476aff6c1d255,systems,36,1
2db578bae80a1e2e93c476aff6c1d255,resource,28,2
2db578bae80a1e2e93c476aff6c1d255,distributed,23,3
2db578bae80a1e2e93c476aff6c1d255,system,20,4
2db578bae80a1e2e93c476aff6c1d255,resources,18,5
2db578bae80a1e2e93c476aff6c1d255,grid,18,6
2db578bae80a1e2e93c476aff6c1d255,data,17,7
2db578bae80a1e2e93c476aff6c1d255,network,15,8
2db578bae80a1e2e93c476aff6c1d255,model,13,9
2db578bae80a1e2e93c476aff6c1d255,discovery,13,10
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,studies,5,1
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,prevalence,4,2
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,schizophrenia,3,3
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,reviewing,1,4
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,original,1,5
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,implications,1,6
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,published,1,7
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,important,1,8
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,review,1,9
2dcb3f46eb1c9fa8d944c09ec1b0bdb0,service,1,10
2e0fe573297dcd7294067fcc5891bdfc,research,7,1
2e0fe573297dcd7294067fcc5891bdfc,architecture,7,2
2e0fe573297dcd7294067fcc5891bdfc,courses,7,3
2e0fe573297dcd7294067fcc5891bdfc,education,6,4
2e0fe573297dcd7294067fcc5891bdfc,learning,6,5
2e0fe573297dcd7294067fcc5891bdfc,design,5,6
2e0fe573297dcd7294067fcc5891bdfc,online,5,7
2e0fe573297dcd7294067fcc5891bdfc,mobility,4,8
2e0fe573297dcd7294067fcc5891bdfc,based,4,9
2e0fe573297dcd7294067fcc5891bdfc,experience,4,10
2e2027c61b1a8b647928753255a4f32b,genes,2,1
2e2027c61b1a8b647928753255a4f32b,exploring,1,2
2e2027c61b1a8b647928753255a4f32b,problem,1,3
2e2027c61b1a8b647928753255a4f32b,important,1,4
2e2027c61b1a8b647928753255a4f32b,identification,1,5
2e2027c61b1a8b647928753255a4f32b,genomes,1,6
2e2027c61b1a8b647928753255a4f32b,dynamics,1,7
2e2027c61b1a8b647928753255a4f32b,computational,1,8
2e2027c61b1a8b647928753255a4f32b,evolution,1,9
2e2027c61b1a8b647928753255a4f32b,functional,1,10
2e2a1383ed0013efeefbe98aa5109147,genetic,72,1
2e2a1383ed0013efeefbe98aa5109147,research,35,2
2e2a1383ed0013efeefbe98aa5109147,risk,26,3
2e2a1383ed0013efeefbe98aa5109147,testing,23,4
2e2a1383ed0013efeefbe98aa5109147,information,22,5
2e2a1383ed0013efeefbe98aa5109147,disease,21,6
2e2a1383ed0013efeefbe98aa5109147,patient,20,7
2e2a1383ed0013efeefbe98aa5109147,disclosure,18,8
2e2a1383ed0013efeefbe98aa5109147,consent,18,9
2e2a1383ed0013efeefbe98aa5109147,results,18,10
2e35644d06c7f702a224c5e3db8dee4f,participants,4,1
2e35644d06c7f702a224c5e3db8dee4f,networks,3,2
2e35644d06c7f702a224c5e3db8dee4f,rfid,3,3
2e35644d06c7f702a224c5e3db8dee4f,dblp,2,4
2e35644d06c7f702a224c5e3db8dee4f,database,2,5
2e35644d06c7f702a224c5e3db8dee4f,conference,2,6
2e35644d06c7f702a224c5e3db8dee4f,deaiexplorer,2,7
2e35644d06c7f702a224c5e3db8dee4f,social,2,8
2e35644d06c7f702a224c5e3db8dee4f,tags,2,9
2e35644d06c7f702a224c5e3db8dee4f,connections,2,10
2e396881ff35763ea2f2d1e4e9cd4f3c,learning,16,1
2e396881ff35763ea2f2d1e4e9cd4f3c,agent,13,2
2e396881ff35763ea2f2d1e4e9cd4f3c,agents,12,3
2e396881ff35763ea2f2d1e4e9cd4f3c,multi,9,4
2e396881ff35763ea2f2d1e4e9cd4f3c,strategies,6,5
2e396881ff35763ea2f2d1e4e9cd4f3c,reinforcement,5,6
2e396881ff35763ea2f2d1e4e9cd4f3c,systems,5,7
2e396881ff35763ea2f2d1e4e9cd4f3c,optimal,4,8
2e396881ff35763ea2f2d1e4e9cd4f3c,α,4,9
2e396881ff35763ea2f2d1e4e9cd4f3c,networks,4,10
2e798cf1ea59a68577325f647163b8ae,neurogenesis,6,1
2e798cf1ea59a68577325f647163b8ae,stress,5,2
2e798cf1ea59a68577325f647163b8ae,adult,4,3
2e798cf1ea59a68577325f647163b8ae,role,3,4
2e798cf1ea59a68577325f647163b8ae,mice,3,5
2e798cf1ea59a68577325f647163b8ae,glucocorticoids,3,6
2e798cf1ea59a68577325f647163b8ae,response,2,7
2e798cf1ea59a68577325f647163b8ae,decreased,2,8
2e798cf1ea59a68577325f647163b8ae,hippocampal,2,9
2e798cf1ea59a68577325f647163b8ae,increased,2,10
2e7fa8c2d444885e076725c1ef556015,search,7,1
2e7fa8c2d444885e076725c1ef556015,bookmarking,7,2
2e7fa8c2d444885e076725c1ef556015,social,5,3
2e7fa8c2d444885e076725c1ef556015,data,3,4
2e7fa8c2d444885e076725c1ef556015,systems,3,5
2e7fa8c2d444885e076725c1ef556015,users,3,6
2e7fa8c2d444885e076725c1ef556015,web,3,7
2e7fa8c2d444885e076725c1ef556015,cambridge,2,8
2e7fa8c2d444885e076725c1ef556015,link,2,9
2e7fa8c2d444885e076725c1ef556015,enhancing,2,10
2e84fe775890cf8f657df47b7f9a2418,social,17,1
2e84fe775890cf8f657df47b7f9a2418,de,17,2
2e84fe775890cf8f657df47b7f9a2418,theory,17,3
2e84fe775890cf8f657df47b7f9a2418,trust,11,4
2e84fe775890cf8f657df47b7f9a2418,capital,9,5
2e84fe775890cf8f657df47b7f9a2418,la,9,6
2e84fe775890cf8f657df47b7f9a2418,reciprocity,8,7
2e84fe775890cf8f657df47b7f9a2418,el,7,8
2e84fe775890cf8f657df47b7f9a2418,knowledge,7,9
2e84fe775890cf8f657df47b7f9a2418,behavior,6,10
2e87d1e4b2014be2878fa8c0ec4aa80a,nmr,25,1
2e87d1e4b2014be2878fa8c0ec4aa80a,structure,25,2
2e87d1e4b2014be2878fa8c0ec4aa80a,protein,16,3
2e87d1e4b2014be2878fa8c0ec4aa80a,data,13,4
2e87d1e4b2014be2878fa8c0ec4aa80a,chemical,12,5
